FID,CommonName,ScientificName,RecordDate,Easting_MGA,Northing_MGA,individualCount,coordinateUncertaintyInMeters,geodeticDatum,Data Resource Name,Location 1
21014,Striped Skink,Ctenotus robustus,22/12/1991,149.095,-35.3819,1,100,GDA94,ACT Wildlife Atlas,"(-35.3819, 149.095)"
20948,Eastern Brown Snake,Pseudonaja textilis,25/03/1992,149.117,-35.4573,1,100,GDA94,ACT Wildlife Atlas,"(-35.4573, 149.117)"
20949,Eastern Brown Snake,Pseudonaja textilis,25/03/1992,149.074,-35.3426,1,100,GDA94,ACT Wildlife Atlas,"(-35.3426, 149.074)"
20951,Eastern Brown Snake,Pseudonaja textilis,11/03/1992,149.066,-35.3987,1,100,GDA94,ACT Wildlife Atlas,"(-35.3987, 149.066)"
20953,Eastern Brown Snake,Pseudonaja textilis,20/03/1992,149.054,-36.1119,1,100,GDA94,ACT Wildlife Atlas,"(-36.1119, 149.054)"
20954,Eastern Brown Snake,Pseudonaja textilis,17/03/1992,149.174,-35.3337,1,100,GDA94,ACT Wildlife Atlas,"(-35.3337, 149.174)"
20955,Eastern Brown Snake,Pseudonaja textilis,23/03/1992,149.083,-35.3713,1,100,GDA94,ACT Wildlife Atlas,"(-35.3713, 149.083)"
20956,Eastern Brown Snake,Pseudonaja textilis,11/03/1992,149.119,-35.432,1,100,GDA94,ACT Wildlife Atlas,"(-35.432, 149.119)"
20957,Eastern Brown Snake,Pseudonaja textilis,14/04/1992,149.168,-35.3897,1,100,GDA94,ACT Wildlife Atlas,"(-35.3897, 149.168)"
20958,Eastern Brown Snake,Pseudonaja textilis,25/03/1992,149.168,-35.3897,1,100,GDA94,ACT Wildlife Atlas,"(-35.3897, 149.168)"
20959,Red-bellied Black Snake,Pseudechis porphyriacus,9/03/1992,149.038,-35.3964,2,100,GDA94,ACT Wildlife Atlas,"(-35.3964, 149.038)"
20960,Eastern Long-necked Tortoise,Chelodina longicollis,12/12/1991,149.14,-35.2432,1,100,GDA94,ACT Wildlife Atlas,"(-35.2432, 149.14)"
20961,Common Blue Tongue,Tiliqua scincoides,3/07/1991,149.044,-36.1193,1,100,GDA94,ACT Wildlife Atlas,"(-36.1193, 149.044)"
20569,Eastern Brown Snake,Pseudonaja textilis,20/10/1993,149.077,-35.2299,1,200,GDA94,ACT Wildlife Atlas,"(-35.2299, 149.077)"
20570,Eastern Brown Snake,Pseudonaja textilis,19/11/1993,149.053,-35.2772,1,200,GDA94,ACT Wildlife Atlas,"(-35.2772, 149.053)"
20571,Eastern Brown Snake,Pseudonaja textilis,3/12/1991,149.036,-35.1991,1,200,GDA94,ACT Wildlife Atlas,"(-35.1991, 149.036)"
20572,Eastern Brown Snake,Pseudonaja textilis,18/11/1991,149.073,-35.2381,1,200,GDA94,ACT Wildlife Atlas,"(-35.2381, 149.073)"
20573,Eastern Brown Snake,Pseudonaja textilis,6/11/1991,149.069,-35.2309,1,200,GDA94,ACT Wildlife Atlas,"(-35.2309, 149.069)"
20574,Eastern Brown Snake,Pseudonaja textilis,17/02/1991,149.014,-35.2138,1,500,GDA94,ACT Wildlife Atlas,"(-35.2138, 149.014)"
20575,Eastern Brown Snake,Pseudonaja textilis,12/09/1988,149.003,-35.205,1,200,GDA94,ACT Wildlife Atlas,"(-35.205, 149.003)"
20577,Eastern Brown Snake,Pseudonaja textilis,13/01/1996,149.127,-35.3444,1,200,GDA94,ACT Wildlife Atlas,"(-35.3444, 149.127)"
20579,Eastern Brown Snake,Pseudonaja textilis,12/04/1992,149.122,-35.3283,1,200,GDA94,ACT Wildlife Atlas,"(-35.3283, 149.122)"
20580,Eastern Brown Snake,Pseudonaja textilis,28/10/1991,149.125,-35.2399,1,200,GDA94,ACT Wildlife Atlas,"(-35.2399, 149.125)"
20581,Eastern Brown Snake,Pseudonaja textilis,29/01/1995,149.154,-35.2592,1,200,GDA94,ACT Wildlife Atlas,"(-35.2592, 149.154)"
20620,Eastern Brown Snake,Pseudonaja textilis,15/01/1988,149.054,-35.3799,1,200,GDA94,ACT Wildlife Atlas,"(-35.3799, 149.054)"
20621,Eastern Brown Snake,Pseudonaja textilis,2/01/1994,149.071,-35.3779,1,200,GDA94,ACT Wildlife Atlas,"(-35.3779, 149.071)"
20622,Eastern Brown Snake,Pseudonaja textilis,21/10/1991,149.078,-35.4489,1,200,GDA94,ACT Wildlife Atlas,"(-35.4489, 149.078)"
20623,Eastern Brown Snake,Pseudonaja textilis,16/03/1992,149.05,-35.3935,1,200,GDA94,ACT Wildlife Atlas,"(-35.3935, 149.05)"
20624,Eastern Brown Snake,Pseudonaja textilis,14/03/1992,149.08,-35.3957,1,200,GDA94,ACT Wildlife Atlas,"(-35.3957, 149.08)"
20625,Eastern Brown Snake,Pseudonaja textilis,30/10/1991,149.069,-35.3788,1,200,GDA94,ACT Wildlife Atlas,"(-35.3788, 149.069)"
20627,Eastern Brown Snake,Pseudonaja textilis,9/12/1991,149.129,-35.4012,1,200,GDA94,ACT Wildlife Atlas,"(-35.4012, 149.129)"
20628,Eastern Brown Snake,Pseudonaja textilis,6/11/1991,149.04,-35.3766,1,200,GDA94,ACT Wildlife Atlas,"(-35.3766, 149.04)"
20629,Eastern Brown Snake,Pseudonaja textilis,18/11/1991,149.079,-35.4075,1,200,GDA94,ACT Wildlife Atlas,"(-35.4075, 149.079)"
20630,Eastern Brown Snake,Pseudonaja textilis,2/04/1991,149.048,-35.3792,1,200,GDA94,ACT Wildlife Atlas,"(-35.3792, 149.048)"
20631,Eastern Brown Snake,Pseudonaja textilis,14/10/1993,149.094,-35.4171,1,200,GDA94,ACT Wildlife Atlas,"(-35.4171, 149.094)"
21029,Bearded Dragon,Pogona barbatus,15/10/1989,149.072,-35.3661,1,50,GDA94,ACT Wildlife Atlas,"(-35.3661, 149.072)"
21031,Three-toed Skink,Hemiergis decresiensis,12/09/1989,149.202,-36.1219,1,50,GDA94,ACT Wildlife Atlas,"(-36.1219, 149.202)"
21032,Bearded Dragon,Pogona barbatus,25/09/1989,149.178,-35.2227,1,50,GDA94,ACT Wildlife Atlas,"(-35.2227, 149.178)"
21033,Olive Legless Lizard,Delma inornata,15/07/1989,149.045,-35.2575,1,50,GDA94,ACT Wildlife Atlas,"(-35.2575, 149.045)"
21034,Striped Skink,Ctenotus robustus,15/07/1989,149.045,-35.2575,1,50,GDA94,ACT Wildlife Atlas,"(-35.2575, 149.045)"
21035,Common Blue Tongue,Tiliqua scincoides,22/03/1990,149.057,-35.4024,1,50,GDA94,ACT Wildlife Atlas,"(-35.4024, 149.057)"
21036,Common Blue Tongue,Tiliqua scincoides,30/04/1990,149.076,-35.3156,1,50,GDA94,ACT Wildlife Atlas,"(-35.3156, 149.076)"
21037,Marbled Gecko,Christinus marmoratus,27/04/1990,149.057,-35.4015,1,50,GDA94,ACT Wildlife Atlas,"(-35.4015, 149.057)"
21038,Red-bellied Black Snake,Pseudechis porphyriacus,19/12/1989,148.921,-35.3118,1,50,GDA94,ACT Wildlife Atlas,"(-35.3118, 148.921)"
21039,Eastern Brown Snake,Pseudonaja textilis,18/10/1989,149.151,-35.3161,1,50,GDA94,ACT Wildlife Atlas,"(-35.3161, 149.151)"
20962,Eastern Brown Snake,Pseudonaja textilis,17/09/1991,149.114,-35.442,1,100,GDA94,ACT Wildlife Atlas,"(-35.442, 149.114)"
20963,Common Blue Tongue,Tiliqua scincoides,14/09/1991,149.137,-35.4254,1,100,GDA94,ACT Wildlife Atlas,"(-35.4254, 149.137)"
20964,Common Blue Tongue,Tiliqua scincoides,9/09/1991,149.025,-35.3417,1,100,GDA94,ACT Wildlife Atlas,"(-35.3417, 149.025)"
20965,Common Blue Tongue,Tiliqua scincoides,21/11/1991,149.084,-35.3299,1,100,GDA94,ACT Wildlife Atlas,"(-35.3299, 149.084)"
20966,Eastern Long-necked Tortoise,Chelodina longicollis,11/07/1991,149.166,-35.3302,1,100,GDA94,ACT Wildlife Atlas,"(-35.3302, 149.166)"
20968,Eastern Brown Snake,Pseudonaja textilis,15/10/1991,149.127,-35.3327,1,100,GDA94,ACT Wildlife Atlas,"(-35.3327, 149.127)"
20969,Eastern Brown Snake,Pseudonaja textilis,14/10/1991,149.143,-35.3739,1,100,GDA94,ACT Wildlife Atlas,"(-35.3739, 149.143)"
20970,Common Blue Tongue,Tiliqua scincoides,24/10/1991,149.168,-35.2518,1,100,GDA94,ACT Wildlife Atlas,"(-35.2518, 149.168)"
20972,Eastern Brown Snake,Pseudonaja textilis,23/10/1991,149.129,-35.4219,1,100,GDA94,ACT Wildlife Atlas,"(-35.4219, 149.129)"
20973,Eastern Brown Snake,Pseudonaja textilis,28/10/1991,149.116,-35.3203,1,100,GDA94,ACT Wildlife Atlas,"(-35.3203, 149.116)"
20226,Shingleback,Tiliqua rugosa,26/08/1988,149.184,-35.2316,1,200,GDA94,ACT Wildlife Atlas,"(-35.2316, 149.184)"
20974,Eastern Brown Snake,Pseudonaja textilis,28/10/1991,149.089,-35.2928,1,100,GDA94,ACT Wildlife Atlas,"(-35.2928, 149.089)"
20975,Eastern Brown Snake,Pseudonaja textilis,25/10/1991,149.117,-35.4113,1,100,GDA94,ACT Wildlife Atlas,"(-35.4113, 149.117)"
20288,Blind Snake,Ramphotyphlops nigrescens,4/10/1991,149.041,-35.2576,1,200,GDA94,ACT Wildlife Atlas,"(-35.2576, 149.041)"
20289,Blind Snake,Ramphotyphlops nigrescens,29/03/1994,149.078,-35.265,1,200,GDA94,ACT Wildlife Atlas,"(-35.265, 149.078)"
20290,Blind Snake,Ramphotyphlops nigrescens,3/10/1991,149.062,-35.2635,1,200,GDA94,ACT Wildlife Atlas,"(-35.2635, 149.062)"
20291,Blind Snake,Ramphotyphlops nigrescens,10/10/1991,149.077,-35.3723,1,200,GDA94,ACT Wildlife Atlas,"(-35.3723, 149.077)"
20292,Blind Snake,Ramphotyphlops nigrescens,1/10/1991,149.045,-35.3062,1,200,GDA94,ACT Wildlife Atlas,"(-35.3062, 149.045)"
20293,Blind Snake,Ramphotyphlops nigrescens,2/10/1991,149.049,-35.3683,1,200,GDA94,ACT Wildlife Atlas,"(-35.3683, 149.049)"
20295,Blind Snake,Ramphotyphlops nigrescens,1/12/1992,149.205,-35.4539,1,1000,GDA94,ACT Wildlife Atlas,"(-35.4539, 149.205)"
20296,Blind Snake,Ramphotyphlops nigrescens,14/11/1990,149.156,-35.2835,1,500,GDA94,ACT Wildlife Atlas,"(-35.2835, 149.156)"
20297,Blind Snake,Ramphotyphlops nigrescens,2/11/1987,149.151,-35.2926,1,200,GDA94,ACT Wildlife Atlas,"(-35.2926, 149.151)"
20298,Blind Snake,Ramphotyphlops nigrescens,8/11/1987,149.156,-35.2835,1,500,GDA94,ACT Wildlife Atlas,"(-35.2835, 149.156)"
20632,Eastern Brown Snake,Pseudonaja textilis,19/03/1994,149.102,-35.4242,1,200,GDA94,ACT Wildlife Atlas,"(-35.4242, 149.102)"
20633,Eastern Brown Snake,Pseudonaja textilis,14/01/1992,149.04,-35.3721,1,200,GDA94,ACT Wildlife Atlas,"(-35.3721, 149.04)"
20635,Eastern Brown Snake,Pseudonaja textilis,30/09/1993,149.115,-35.4303,1,200,GDA94,ACT Wildlife Atlas,"(-35.4303, 149.115)"
20636,Eastern Brown Snake,Pseudonaja textilis,4/01/1995,149.087,-35.4353,1,200,GDA94,ACT Wildlife Atlas,"(-35.4353, 149.087)"
20637,Eastern Brown Snake,Pseudonaja textilis,7/03/1994,149.04,-35.3739,1,200,GDA94,ACT Wildlife Atlas,"(-35.3739, 149.04)"
20638,Eastern Brown Snake,Pseudonaja textilis,6/10/1985,149.064,-35.4275,1,500,GDA94,ACT Wildlife Atlas,"(-35.4275, 149.064)"
20639,Eastern Brown Snake,Pseudonaja textilis,28/10/1996,149.06,-35.4231,1,200,GDA94,ACT Wildlife Atlas,"(-35.4231, 149.06)"
20640,Eastern Brown Snake,Pseudonaja textilis,8/03/1988,149.077,-35.4526,1,200,GDA94,ACT Wildlife Atlas,"(-35.4526, 149.077)"
20641,Eastern Brown Snake,Pseudonaja textilis,12/01/1993,149.062,-35.4078,1,200,GDA94,ACT Wildlife Atlas,"(-35.4078, 149.062)"
20642,Eastern Brown Snake,Pseudonaja textilis,15/11/1992,149.062,-35.4078,1,500,GDA94,ACT Wildlife Atlas,"(-35.4078, 149.062)"
20643,Eastern Brown Snake,Pseudonaja textilis,11/12/1993,149.01,-35.4555,1,200,GDA94,ACT Wildlife Atlas,"(-35.4555, 149.01)"
20644,Eastern Brown Snake,Pseudonaja textilis,8/01/1987,148.935,-35.4856,1,500,GDA94,ACT Wildlife Atlas,"(-35.4856, 148.935)"
21040,Eastern Water Dragon,Physignathus lesueurii,1/12/1989,148.822,-35.4675,1,50,GDA94,ACT Wildlife Atlas,"(-35.4675, 148.822)"
21041,Cunningham's Skink,Egernia cunninghami,6/01/1989,149.087,-35.3812,1,500,GDA94,ACT Wildlife Atlas,"(-35.3812, 149.087)"
21042,Jacky Lizard,Amphibolurus muricatus,10/01/1989,149.121,-35.3878,1,1000,GDA94,ACT Wildlife Atlas,"(-35.3878, 149.121)"
21043,Eastern Brown Snake,Pseudonaja textilis,20/01/1989,149.108,-35.3429,1,1000,GDA94,ACT Wildlife Atlas,"(-35.3429, 149.108)"
21044,Eastern Brown Snake,Pseudonaja textilis,30/01/1989,149.1,-35.4305,1,1000,GDA94,ACT Wildlife Atlas,"(-35.4305, 149.1)"
21045,Common Blue Tongue,Tiliqua scincoides,14/01/1989,149.118,-35.3806,1,2000,GDA94,ACT Wildlife Atlas,"(-35.3806, 149.118)"
21046,Eastern Brown Snake,Pseudonaja textilis,20/10/1988,149.18,-35.3255,1,2000,GDA94,ACT Wildlife Atlas,"(-35.3255, 149.18)"
21047,Eastern Brown Snake,Pseudonaja textilis,4/12/1988,149.035,-35.2469,1,1000,GDA94,ACT Wildlife Atlas,"(-35.2469, 149.035)"
21048,Red-bellied Black Snake,Pseudechis porphyriacus,16/02/1989,149.063,-35.4014,1,200,GDA94,ACT Wildlife Atlas,"(-35.4014, 149.063)"
21049,Burton's Legless Lizard,Lialis burtonis,17/03/2009,149.073,-35.4408,1,50,GDA94,ACT Wildlife Atlas,"(-35.4408, 149.073)"
21050,Blind Snake,Ramphotyphlops nigrescens,19/12/1988,149.139,-35.3893,1,200,GDA94,ACT Wildlife Atlas,"(-35.3893, 149.139)"
21052,Marbled Gecko,Christinus marmoratus,21/12/1988,149.04,-35.3685,1,200,GDA94,ACT Wildlife Atlas,"(-35.3685, 149.04)"
20976,Common Blue Tongue,Tiliqua scincoides,4/11/1991,149.057,-35.2248,1,100,GDA94,ACT Wildlife Atlas,"(-35.2248, 149.057)"
20977,Eastern Brown Snake,Pseudonaja textilis,14/11/1991,149.053,-35.2321,1,100,GDA94,ACT Wildlife Atlas,"(-35.2321, 149.053)"
20978,Eastern Brown Snake,Pseudonaja textilis,3/11/1991,149.07,-36.0936,1,100,GDA94,ACT Wildlife Atlas,"(-36.0936, 149.07)"
20979,Eastern Brown Snake,Pseudonaja textilis,2/10/1991,149.083,-35.3686,1,100,GDA94,ACT Wildlife Atlas,"(-35.3686, 149.083)"
20980,Common Blue Tongue,Tiliqua scincoides,2/11/1991,149.047,-36.1193,1,100,GDA94,ACT Wildlife Atlas,"(-36.1193, 149.047)"
20981,Mainland Tiger Snake,Notechis scutatus,28/09/2006,148.774,-35.4464,1,100,GDA94,ACT Wildlife Atlas,"(-35.4464, 148.774)"
20982,Mainland Tiger Snake,Notechis scutatus,20/12/2004,148.957,-35.5329,1,100,GDA94,ACT Wildlife Atlas,"(-35.5329, 148.957)"
20983,Striped Skink,Ctenotus robustus,23/01/2005,149.021,-35.4516,1,100,GDA94,ACT Wildlife Atlas,"(-35.4516, 149.021)"
20984,Striped Skink,Ctenotus robustus,22/01/2005,149.072,-35.4408,1,100,GDA94,ACT Wildlife Atlas,"(-35.4408, 149.072)"
20986,Copper-tailed Skink,Ctenotus taeniolatus,4/09/2006,149.003,-35.3698,1,100,GDA94,ACT Wildlife Atlas,"(-35.3698, 149.003)"
20987,Copper-tailed Skink,Ctenotus taeniolatus,17/08/2006,149.001,-35.3762,1,100,GDA94,ACT Wildlife Atlas,"(-35.3762, 149.001)"
20988,Bearded Dragon,Pogona barbatus,9/12/2004,148.99,-35.371,1,100,GDA94,ACT Wildlife Atlas,"(-35.371, 148.99)"
20299,Blind Snake,Ramphotyphlops nigrescens,24/12/1987,148.974,-35.2433,1,200,GDA94,ACT Wildlife Atlas,"(-35.2433, 148.974)"
20300,Blind Snake,Ramphotyphlops nigrescens,27/07/1996,149.02,-35.2768,1,200,GDA94,ACT Wildlife Atlas,"(-35.2768, 149.02)"
20301,Blind Snake,Ramphotyphlops nigrescens,2/10/1987,148.931,-35.2666,1,200,GDA94,ACT Wildlife Atlas,"(-35.2666, 148.931)"
20302,Blind Snake,Ramphotyphlops nigrescens,25/10/1991,149.017,-35.3878,1,200,GDA94,ACT Wildlife Atlas,"(-35.3878, 149.017)"
20303,Highland Copperhead,Austrelaps ramsayi,20/10/1991,148.88,-35.2989,1,500,GDA94,ACT Wildlife Atlas,"(-35.2989, 148.88)"
20304,Highland Copperhead,Austrelaps ramsayi,20/02/1992,149,-35.7955,1,200,GDA94,ACT Wildlife Atlas,"(-35.7955, 149)"
20306,Highland Copperhead,Austrelaps ramsayi,1/10/1990,148.989,-35.8687,1,200,GDA94,ACT Wildlife Atlas,"(-35.8687, 148.989)"
20307,Highland Copperhead,Austrelaps ramsayi,20/02/1992,148.983,-35.8445,1,200,GDA94,ACT Wildlife Atlas,"(-35.8445, 148.983)"
20308,Highland Copperhead,Austrelaps ramsayi,7/03/1992,149,-35.7838,1,200,GDA94,ACT Wildlife Atlas,"(-35.7838, 149)"
20309,Highland Copperhead,Austrelaps ramsayi,7/03/1992,149.001,-35.7144,1,200,GDA94,ACT Wildlife Atlas,"(-35.7144, 149.001)"
20645,Eastern Brown Snake,Pseudonaja textilis,3/02/1988,148.934,-35.4874,1,200,GDA94,ACT Wildlife Atlas,"(-35.4874, 148.934)"
20646,Eastern Brown Snake,Pseudonaja textilis,20/11/1985,149.04,-35.4586,1,200,GDA94,ACT Wildlife Atlas,"(-35.4586, 149.04)"
20647,Eastern Brown Snake,Pseudonaja textilis,1/12/1993,149.141,-35.1945,1,200,GDA94,ACT Wildlife Atlas,"(-35.1945, 149.141)"
20648,Eastern Brown Snake,Pseudonaja textilis,4/09/1985,149.04,-35.2909,1,200,GDA94,ACT Wildlife Atlas,"(-35.2909, 149.04)"
20650,Eastern Brown Snake,Pseudonaja textilis,4/02/1988,149.017,-35.6285,1,500,GDA94,ACT Wildlife Atlas,"(-35.6285, 149.017)"
20651,Eastern Brown Snake,Pseudonaja textilis,29/12/1985,148.936,-35.2548,1,500,GDA94,ACT Wildlife Atlas,"(-35.2548, 148.936)"
20652,Eastern Brown Snake,Pseudonaja textilis,10/02/1994,148.932,-35.2639,1,200,GDA94,ACT Wildlife Atlas,"(-35.2639, 148.932)"
20653,Eastern Brown Snake,Pseudonaja textilis,12/11/1993,149.034,-35.3271,1,200,GDA94,ACT Wildlife Atlas,"(-35.3271, 149.034)"
20654,Eastern Brown Snake,Pseudonaja textilis,28/10/1993,149.08,-35.293,1,200,GDA94,ACT Wildlife Atlas,"(-35.293, 149.08)"
20655,Eastern Brown Snake,Pseudonaja textilis,13/01/1988,148.986,-35.2918,1,200,GDA94,ACT Wildlife Atlas,"(-35.2918, 148.986)"
20656,Black-headed Snake,Suta spectablis,23/10/1991,148.945,-35.2889,1,200,GDA94,ACT Wildlife Atlas,"(-35.2889, 148.945)"
21016,Striped Skink,Ctenotus robustus,21/12/1991,149.095,-35.3819,1,100,GDA94,ACT Wildlife Atlas,"(-35.3819, 149.095)"
21017,Delicate Skink,Lampropholis delicata,26/12/1991,149.095,-35.3819,2,100,GDA94,ACT Wildlife Atlas,"(-35.3819, 149.095)"
21027,Black-headed Snake,Suta spectablis,12/04/1992,149.123,-35.4265,1,50,GDA94,ACT Wildlife Atlas,"(-35.4265, 149.123)"
21028,Stone Gecko,Diplodactylus vittatus,15/01/1990,149.179,-35.2236,1,50,GDA94,ACT Wildlife Atlas,"(-35.2236, 149.179)"
20428,Red-bellied Black Snake,Pseudechis porphyriacus,31/03/1992,149.066,-35.4275,1,200,GDA94,ACT Wildlife Atlas,"(-35.4275, 149.066)"
20429,Red-bellied Black Snake,Pseudechis porphyriacus,2/11/1984,149.078,-35.4994,1,200,GDA94,ACT Wildlife Atlas,"(-35.4994, 149.078)"
20430,Red-bellied Black Snake,Pseudechis porphyriacus,21/10/1992,149.054,-35.4133,1,200,GDA94,ACT Wildlife Atlas,"(-35.4133, 149.054)"
20431,Red-bellied Black Snake,Pseudechis porphyriacus,7/11/1991,149.06,-35.4438,1,200,GDA94,ACT Wildlife Atlas,"(-35.4438, 149.06)"
20432,Red-bellied Black Snake,Pseudechis porphyriacus,15/11/1986,149.068,-35.4058,1,500,GDA94,ACT Wildlife Atlas,"(-35.4058, 149.068)"
20433,Red-bellied Black Snake,Pseudechis porphyriacus,15/11/1992,148.967,-35.4643,1,200,GDA94,ACT Wildlife Atlas,"(-35.4643, 148.967)"
20435,Red-bellied Black Snake,Pseudechis porphyriacus,4/09/1985,149.036,-35.2838,1,200,GDA94,ACT Wildlife Atlas,"(-35.2838, 149.036)"
20436,Red-bellied Black Snake,Pseudechis porphyriacus,30/10/1985,149.04,-35.2873,1,200,GDA94,ACT Wildlife Atlas,"(-35.2873, 149.04)"
20437,Red-bellied Black Snake,Pseudechis porphyriacus,18/01/1988,149.011,-35.268,1,200,GDA94,ACT Wildlife Atlas,"(-35.268, 149.011)"
20438,Red-bellied Black Snake,Pseudechis porphyriacus,9/08/1998,149.019,-35.2706,1,200,GDA94,ACT Wildlife Atlas,"(-35.2706, 149.019)"
20439,Red-bellied Black Snake,Pseudechis porphyriacus,18/01/1988,148.978,-35.2523,1,200,GDA94,ACT Wildlife Atlas,"(-35.2523, 148.978)"
20310,Highland Copperhead,Austrelaps ramsayi,19/02/1992,148.998,-35.8091,1,200,GDA94,ACT Wildlife Atlas,"(-35.8091, 148.998)"
20311,Highland Copperhead,Austrelaps ramsayi,8/10/1995,149.009,-35.5772,1,500,GDA94,ACT Wildlife Atlas,"(-35.5772, 149.009)"
20312,Highland Copperhead,Austrelaps ramsayi,15/10/1994,148.851,-35.5383,1,200,GDA94,ACT Wildlife Atlas,"(-35.5383, 148.851)"
20313,Highland Copperhead,Austrelaps ramsayi,21/02/1996,148.822,-35.4666,1,200,GDA94,ACT Wildlife Atlas,"(-35.4666, 148.822)"
20314,Highland Copperhead,Austrelaps ramsayi,13/12/1988,148.935,-35.537,1,500,GDA94,ACT Wildlife Atlas,"(-35.537, 148.935)"
20315,Highland Copperhead,Austrelaps ramsayi,2/04/1986,148.894,-35.6846,1,200,GDA94,ACT Wildlife Atlas,"(-35.6846, 148.894)"
20316,Highland Copperhead,Austrelaps ramsayi,31/10/1994,148.834,-35.534,1,200,GDA94,ACT Wildlife Atlas,"(-35.534, 148.834)"
20318,Highland Copperhead,Austrelaps ramsayi,22/02/1989,148.824,-35.6243,1,200,GDA94,ACT Wildlife Atlas,"(-35.6243, 148.824)"
20319,Highland Copperhead,Austrelaps ramsayi,7/01/1995,148.838,-35.6115,1,200,GDA94,ACT Wildlife Atlas,"(-35.6115, 148.838)"
20320,Highland Copperhead,Austrelaps ramsayi,27/09/1991,148.829,-35.6387,1,200,GDA94,ACT Wildlife Atlas,"(-35.6387, 148.829)"
20658,Black-headed Snake,Suta spectablis,27/09/1993,149.088,-35.5398,1,500,GDA94,ACT Wildlife Atlas,"(-35.5398, 149.088)"
20660,Black-headed Snake,Suta spectablis,23/06/1990,149.238,-35.4641,1,500,GDA94,ACT Wildlife Atlas,"(-35.4641, 149.238)"
20661,Black-headed Snake,Suta spectablis,2/04/1992,149.259,-35.4105,1,200,GDA94,ACT Wildlife Atlas,"(-35.4105, 149.259)"
20662,Black-headed Snake,Suta spectablis,9/11/1993,149.26,-35.4204,1,200,GDA94,ACT Wildlife Atlas,"(-35.4204, 149.26)"
20663,Black-headed Snake,Suta spectablis,17/08/1997,149.017,-35.294,1,200,GDA94,ACT Wildlife Atlas,"(-35.294, 149.017)"
20664,Black-headed Snake,Suta spectablis,1/11/1987,149.186,-35.2154,1,1000,GDA94,ACT Wildlife Atlas,"(-35.2154, 149.186)"
20665,Black-headed Snake,Suta spectablis,16/03/1990,149.139,-35.1477,1,200,GDA94,ACT Wildlife Atlas,"(-35.1477, 149.139)"
20666,Black-headed Snake,Suta spectablis,1/09/1995,149.105,-35.1393,1,200,GDA94,ACT Wildlife Atlas,"(-35.1393, 149.105)"
20667,Black-headed Snake,Suta spectablis,30/09/1991,149.123,-35.395,1,200,GDA94,ACT Wildlife Atlas,"(-35.395, 149.123)"
20920,Eastern Brown Snake,Pseudonaja textilis,24/10/1991,149.073,-35.3156,1,100,GDA94,ACT Wildlife Atlas,"(-35.3156, 149.073)"
20921,Eastern Brown Snake,Pseudonaja textilis,28/10/1991,149.074,-35.3715,1,100,GDA94,ACT Wildlife Atlas,"(-35.3715, 149.074)"
20922,Eastern Brown Snake,Pseudonaja textilis,21/10/1991,149.077,-35.2759,1,100,GDA94,ACT Wildlife Atlas,"(-35.2759, 149.077)"
20923,Common Blue Tongue,Tiliqua scincoides,9/10/1991,149.088,-35.3676,1,100,GDA94,ACT Wildlife Atlas,"(-35.3676, 149.088)"
20924,Eastern Brown Snake,Pseudonaja textilis,15/10/1991,149.16,-35.3321,1,100,GDA94,ACT Wildlife Atlas,"(-35.3321, 149.16)"
20925,Common Blue Tongue,Tiliqua scincoides,14/10/1991,149.152,-35.3305,1,100,GDA94,ACT Wildlife Atlas,"(-35.3305, 149.152)"
20926,Common Blue Tongue,Tiliqua scincoides,3/10/1991,149.071,-36.1116,1,100,GDA94,ACT Wildlife Atlas,"(-36.1116, 149.071)"
20929,Eastern Brown Snake,Pseudonaja textilis,18/10/1991,149.049,-36.1246,1,100,GDA94,ACT Wildlife Atlas,"(-36.1246, 149.049)"
20930,Eastern Brown Snake,Pseudonaja textilis,19/10/1991,149.045,-36.1202,1,100,GDA94,ACT Wildlife Atlas,"(-36.1202, 149.045)"
20931,Eastern Brown Snake,Pseudonaja textilis,28/10/1991,149.143,-35.3153,1,100,GDA94,ACT Wildlife Atlas,"(-35.3153, 149.143)"
20932,Eastern Brown Snake,Pseudonaja textilis,25/03/1991,149.122,-35.4076,1,100,GDA94,ACT Wildlife Atlas,"(-35.4076, 149.122)"
20933,Common Blue Tongue,Tiliqua scincoides,14/03/1991,149.153,-35.2917,1,100,GDA94,ACT Wildlife Atlas,"(-35.2917, 149.153)"
20441,Red-bellied Black Snake,Pseudechis porphyriacus,7/11/1992,149.032,-35.6111,1,200,GDA94,ACT Wildlife Atlas,"(-35.6111, 149.032)"
20442,Red-bellied Black Snake,Pseudechis porphyriacus,17/10/1984,149.07,-35.5456,1,500,GDA94,ACT Wildlife Atlas,"(-35.5456, 149.07)"
20443,Red-bellied Black Snake,Pseudechis porphyriacus,8/01/1987,148.94,-35.4801,1,500,GDA94,ACT Wildlife Atlas,"(-35.4801, 148.94)"
20444,Red-bellied Black Snake,Pseudechis porphyriacus,13/12/1993,149.151,-35.4369,1,200,GDA94,ACT Wildlife Atlas,"(-35.4369, 149.151)"
20446,Red-bellied Black Snake,Pseudechis porphyriacus,15/03/1994,149.016,-35.3824,1,500,GDA94,ACT Wildlife Atlas,"(-35.3824, 149.016)"
20447,Red-bellied Black Snake,Pseudechis porphyriacus,15/03/1994,149.066,-35.5294,1,200,GDA94,ACT Wildlife Atlas,"(-35.5294, 149.066)"
