MAKE_DESC,MODEL,GAR_SUB,COUNT,RPT_DATE
RENAULT,LAGUNA,KAMBAH,1,24/05/2017
RENAULT,LAGUNA,MCKELLAR,1,24/05/2017
RENAULT,LAGUNA,NARRABUNDAH,1,24/05/2017
RENAULT,LAGUNA,NGUNNAWAL,1,24/05/2017
RENAULT,LAGUNA,O'CONNOR,1,24/05/2017
RENAULT,LAGUNA,PEARCE,1,24/05/2017
RENAULT,LAGUNA,WANNIASSA,1,24/05/2017
RENAULT,LAGUNA,WEETANGERA,1,24/05/2017
RENAULT,LAGUNA,WESTON,1,24/05/2017
RENAULT,LAGUNA,YARRALUMLA,1,24/05/2017
RENAULT,LATITUDE,BRUCE,1,24/05/2017
RENAULT,LATITUDE,FRANKLIN,1,24/05/2017
RENAULT,LATITUDE,GUNGAHLIN,1,24/05/2017
RENAULT,LATITUDE,HARRISON,1,24/05/2017
RENAULT,LATITUDE,HAWKER,1,24/05/2017
RENAULT,LATITUDE,KALEEN,1,24/05/2017
RENAULT,LATITUDE,LYNEHAM,1,24/05/2017
RENAULT,LATITUDE,MACGREGOR,1,24/05/2017
RENAULT,LATITUDE,MONASH,1,24/05/2017
RENAULT,LATITUDE,WEETANGERA,1,24/05/2017
RENAULT,MASTER,BRADDON,1,24/05/2017
RENAULT,MASTER,CHARNWOOD,1,24/05/2017
RENAULT,MASTER,CHISHOLM,1,24/05/2017
RENAULT,MASTER,DUNLOP,1,24/05/2017
RENAULT,MASTER,FAIRBAIRN,1,24/05/2017
RENAULT,MASTER,GOWRIE,1,24/05/2017
RENAULT,MASTER,GUNGAHLIN,1,24/05/2017
RENAULT,MASTER,HIGGINS,1,24/05/2017
RENAULT,MASTER,KAMBAH,1,24/05/2017
RENAULT,MASTER,LATHAM,1,24/05/2017
RENAULT,MASTER,MELBA,1,24/05/2017
RENAULT,MASTER,OXLEY,1,24/05/2017
RENAULT,MASTER,PALMERSTON,1,24/05/2017
RENAULT,MASTER,PARKES,1,24/05/2017
RENAULT,MASTER,PEARCE,1,24/05/2017
RENAULT,MASTER,WANNIASSA,1,24/05/2017
RENAULT,MASTER,WRIGHT,1,24/05/2017
RENAULT,MASTER,YARRALUMLA,1,24/05/2017
RENAULT,MEGANE,HACKETT,1,24/05/2017
RENAULT,MEGANE,HIGGINS,1,24/05/2017
RENAULT,MEGANE,LATHAM,1,24/05/2017
RENAULT,MEGANE,MACARTHUR,1,24/05/2017
RENAULT,MEGANE,MCKELLAR,1,24/05/2017
RENAULT,MEGANE,MELBA,1,24/05/2017
RENAULT,MEGANE,MITCHELL,1,24/05/2017
RENAULT,MEGANE,MONCRIEFF,1,24/05/2017
RENAULT,MEGANE,SWINGER HILL,1,24/05/2017
RENAULT,MEGANE,TORRENS,1,24/05/2017
RENAULT,MEGANE,URIARRA,1,24/05/2017
RENAULT,MEGANE,WARAMANGA,1,24/05/2017
RENAULT,MEGANE,YARRALUMLA,1,24/05/2017
RENAULT,PR,HUME,1,24/05/2017
RENAULT,RS SPORT,DEAKIN,1,24/05/2017
RENAULT,SCENIC,AMAROO,1,24/05/2017
RENAULT,SCENIC,BELCONNEN,1,24/05/2017
RENAULT,SCENIC,BRADDON,1,24/05/2017
RENAULT,SCENIC,CAMPBELL,1,24/05/2017
RENAULT,SCENIC,CHARNWOOD,1,24/05/2017
RENAULT,SCENIC,COOK,1,24/05/2017
RENAULT,SCENIC,CURTIN,1,24/05/2017
RENAULT,SCENIC,DEAKIN,1,24/05/2017
RENAULT,SCENIC,DICKSON,1,24/05/2017
RENAULT,SCENIC,DUFFY,1,24/05/2017
RENAULT,SCENIC,EVATT,1,24/05/2017
RENAULT,SCENIC,FARRER,1,24/05/2017
RENAULT,SCENIC,FLOREY,1,24/05/2017
RENAULT,SCENIC,GARRAN,1,24/05/2017
RENAULT,SCENIC,GORDON,1,24/05/2017
RENAULT,SCENIC,GREENWAY,1,24/05/2017
RENAULT,SCENIC,HACKETT,1,24/05/2017
RENAULT,SCENIC,HARRISON,1,24/05/2017
RENAULT,SCENIC,HAWKER,1,24/05/2017
RENAULT,SCENIC,HIGGINS,1,24/05/2017
RENAULT,SCENIC,ISABELLA PLAINS,1,24/05/2017
RENAULT,SCENIC,KAMBAH,1,24/05/2017
RENAULT,SCENIC,LYNEHAM,1,24/05/2017
RENAULT,SCENIC,MACQUARIE,1,24/05/2017
RENAULT,SCENIC,MITCHELL,1,24/05/2017
RENAULT,SCENIC,MONASH,1,24/05/2017
RENAULT,SCENIC,MONCRIEFF,1,24/05/2017
RENAULT,SCENIC,O'MALLEY,1,24/05/2017
RENAULT,SCENIC,OXLEY,1,24/05/2017
RENAULT,SCENIC,PEARCE,1,24/05/2017
RENAULT,SCENIC,PHILLIP,1,24/05/2017
RENAULT,SCENIC,REID,1,24/05/2017
RENAULT,SCENIC,RIVETT,1,24/05/2017
RENAULT,SCENIC,SPENCE,1,24/05/2017
RENAULT,SCENIC,TORRENS,1,24/05/2017
RENAULT,SCENIC,WATSON,1,24/05/2017
RENAULT,SCENIC,WEETANGERA,1,24/05/2017
RENAULT,SCENIC,YARRALUMLA,1,24/05/2017
RENAULT,SUNLINER,LATHAM,1,24/05/2017
RENAULT,T1200,MONASH,1,24/05/2017
RENAULT,TRAFIC,AMAROO,1,24/05/2017
RENAULT,TRAFIC,BARTON,1,24/05/2017
RENAULT,TRAFIC,BRUCE,1,24/05/2017
RENAULT,TRAFIC,CALWELL,1,24/05/2017
RENAULT,TRAFIC,CASEY,1,24/05/2017
RENAULT,TRAFIC,CHIFLEY,1,24/05/2017
RENAULT,TRAFIC,COOMBS,1,24/05/2017
RENAULT,TRAFIC,DUFFY,1,24/05/2017
RENAULT,TRAFIC,FADDEN,1,24/05/2017
RENAULT,TRAFIC,FARRER,1,24/05/2017
RENAULT,TRAFIC,FRASER,1,24/05/2017
RENAULT,TRAFIC,GARRAN,1,24/05/2017
RENAULT,TRAFIC,GOWRIE,1,24/05/2017
RENAULT,TRAFIC,GRIFFITH,1,24/05/2017
RENAULT,TRAFIC,GUNGAHLIN,1,24/05/2017
RENAULT,TRAFIC,NARRABUNDAH,1,24/05/2017
RENAULT,TRAFIC,NICHOLLS,1,24/05/2017
RENAULT,TRAFIC,PAGE,1,24/05/2017
RENAULT,TRAFIC,WANNIASSA,1,24/05/2017
RENAULT,TRAFIC,YARRALUMLA,1,24/05/2017
RENAULT,VERVE,MAWSON,1,24/05/2017
RENAULT,X38,BANKS,1,24/05/2017
RENAULT,X38,BRUCE,1,24/05/2017
RENAULT,X38,DUNLOP,1,24/05/2017
RENAULT,X38,FLYNN,1,24/05/2017
RENAULT,X38,LYNEHAM,1,24/05/2017
RENAULT,X38,PHILLIP,1,24/05/2017
RENAULT,X38,WANNIASSA,1,24/05/2017
RENAULT,X38,WARAMANGA,1,24/05/2017
RENAULT,X38,WRIGHT,1,24/05/2017
RENAULT,X43,BANKS,1,24/05/2017
RENAULT,X43,BONYTHON,1,24/05/2017
RENAULT,X43,DOWNER,1,24/05/2017
RENAULT,X43,GOWRIE,1,24/05/2017
RENAULT,X43,GUNGAHLIN,1,24/05/2017
RENAULT,X43,HOLT,1,24/05/2017
RENAULT,X43,MACGREGOR,1,24/05/2017
RENAULT,X43,O'CONNOR,1,24/05/2017
RENAULT,X43,WANNIASSA,1,24/05/2017
RENAULT,X43,WRIGHT,1,24/05/2017
RENAULT,X61 KANGAROO NA P/2,COOK,1,24/05/2017
RENAULT,X61 KANGAROO NA P/2,HARRISON,1,24/05/2017
RENAULT,X61 KANGAROO NA P/2,HOLT,1,24/05/2017
RENAULT,X61 KANGAROO NA P/2,HUME,1,24/05/2017
RENAULT,X61 KANGAROO NA P/2,KINGSTON,1,24/05/2017
RENAULT,X61 KANGAROO NA P/2,MONASH,1,24/05/2017
RENAULT,X61 KANGAROO NA P/2,NARRABUNDAH,1,24/05/2017
RENAULT,X61 KANGAROO NA P/2,PIALLIGO,1,24/05/2017
RENAULT,X62CCNWB,FYSHWICK,1,24/05/2017
