suburb,columnHeight,columnMaterial,outreach,lampType,latitude,longitude 
BRADDON,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.26913403179606, 149.13127165406684
AINSLIE,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.25812580035038, 149.14474277985698
TURNER,10.5 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.27518424467087, 149.12541162882627
TURNER,10.5 metres,CONCRETE COLUMN,4.3,SODIUM VAPOUR HIGH PRESSURE TW,-35.26512488432702, 149.13110881414784
DOWNER,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24411394519887, 149.14285324843837
RUSSELL,12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE,-35.29655904300952, 149.1531499914768
CAMPBELL,,BRIDGE,NONE,COMPACT FLUORESCENT,-35.30183189863735, 149.1574911710083
O'CONNOR,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.25208826051954, 149.1143064368271
WATSON,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.225551232615544, 149.1686892692512
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.28047923009942, 149.1534116248442
LYNEHAM,6.5 metres,WOODEN POLE,0.15,COMPACT FLUORESCENT,-35.24907567417201, 149.12298305088598
BRADDON,6.5 metres,WOODEN POLE,0.6,MERCURY LOW PRESURE FLUORESCEN,-35.2739002344254, 149.13665041758483
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.29220333207713, 149.15919602205236
O'CONNOR,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.25735983350989, 149.12724342751127
HACKETT,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.24241065130222, 149.16363474476435
LYNEHAM,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.24523316870069, 149.12726454717586
AINSLIE,10.5 metres,CONCRETE COLUMN,4.3,SODIUM VAPOUR HIGH PRESSURE TW,-35.26090906069749, 149.13649316111926
LYNEHAM,9 metres,STEEL ORDINARY,3.0,SODIUM VAPOUR HIGH PRESSURE,-35.2406371262454, 149.1216053143628
CAMPBELL,9 metres,ALUMINIUM,1.5,METAL HALIDE,-35.29334186453042, 149.14823283305688
DICKSON,9 metres,WOODEN POLE,3.0,SODIUM VAPOUR HIGH PRESSURE TW,-35.24855052398059, 149.1358690229401
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.28974061542179, 149.14674243787692
LYNEHAM,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.24117777131431, 149.12048582728482
BRADDON,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.26565018858, 149.13770825113116
REID,6.5 metres,WOODEN POLE,0.6,MERCURY VAPOUR,-35.28372794890696, 149.13856886419438
CITY,10.5 metres,ALUMINIUM,4.5,METAL HALIDE,-35.2773078157538, 149.12789917479873
O'CONNOR,3.5 metres,STEEL ORDINARY,NONE,COMPACT FLUORESCENT,-35.26667314083135, 149.1145601661022
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.28193753129153, 149.15804578148925
BRADDON,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.275720594373, 149.1309945000441
WATSON,3.5 metres,CONCRETE COLUMN,NONE,MERCURY VAPOUR,-35.23865350339521, 149.15229240216962
CAMPBELL,9 metres,STEEL ORDINARY,3.0,METAL HALIDE,-35.28986070445153, 149.14323298893027
O'CONNOR,9 metres,STEEL ORDINARY,3.0,SODIUM VAPOUR HIGH PRESSURE TW,-35.26287182288581, 149.12090989644577
O'CONNOR,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.24909681475627, 149.11931914923878
ACTON,10 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.28773500421355, 149.1270746511988
CITY,4.5 metres,STEEL ORDINARY,0.6,METAL HALIDE,-35.2770939921221, 149.12840305327873
DICKSON,10.5 metres,CONCRETE COLUMN,3.7,LIGHT EMITTING DIODE,-35.24843434513511, 149.1348969331933
O'CONNOR,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.257349221592456, 149.1157303532262
WATSON,3.5 metres,CONCRETE COLUMN,NONE,MERCURY VAPOUR,-35.2359369529543, 149.1478733097062
ACTON,6.5 metres,STEEL ORDINARY,1.5,MERCURY VAPOUR,-35.29152516017552, 149.12679123888844
CITY,10.5 metres,STEEL ORDINARY,4.5,METAL HALIDE,-35.27875379992447, 149.12767927452174
DICKSON,10 metres,WOODEN POLE,3.0,LIGHT EMITTING DIODE,-35.2487870956443, 149.14459328700556
CITY,4.5 metres,STEEL SPECIAL,NONE,METAL HALIDE,-35.28263442461892, 149.12433719884277
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24643659741196, 149.16503716459334
RUSSELL,9 metres,STEEL ORDINARY,NONE,MERCURY VAPOUR,-35.295575250850725, 149.1475404115321
AINSLIE,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.26709076588291, 149.1475258769104
CITY,4.5 metres,STEEL ORDINARY,NONE,LIGHT EMITTING DIODE,-35.27952864719273, 149.13175321082525
AINSLIE,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.2710584801544, 149.14261976471784
ACTON,10.5 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.27284562785609, 149.11828030288186
CITY,4.5 metres,STEEL ORDINARY,0.6,METAL HALIDE,-35.281316887385, 149.1317073799316
CITY,4.5 metres,STEEL ORDINARY,0.6,METAL HALIDE,-35.27954519980514, 149.13054110321863
CAMPBELL,9 metres,STEEL ORDINARY,3.0,METAL HALIDE,-35.289611708905134, 149.1432671394551
DICKSON,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.25228149022028, 149.15111065370348
AINSLIE,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.26509228443592, 149.1466120695818
AINSLIE,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.2664290012244, 149.14065372102928
CITY,11.2 meters,ALUMINIUM,4.5,METAL HALIDE,-35.27956758250841, 149.12559015713225
CITY,10.5 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.276355822170316, 149.1333892573726
WATSON,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.23171397082729, 149.15912501943967
O'CONNOR,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.25950394330182, 149.1197152298662
WATSON,12 metres,STEEL ORDINARY,4.5,METAL HALIDE,-35.22897214565542, 149.1541204445584
DOWNER,6.5 metres,STEEL ORDINARY,0.75,COMPACT FLUORESCENT,-35.24498712812795, 149.14592684964825
LYNEHAM,9 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.24093382374332, 149.12458453935022
LYNEHAM,9.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.24533645352953, 149.1255137568925
CITY,,BUS SHELTER,NONE,LIGHT EMITTING DIODE,-35.27829496160764, 149.13071898318802
CITY,9 metres,ALUMINIUM,,METAL HALIDE,-35.27874134415191, 149.13317056339616
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.2889176825251, 149.16160407101486
CANBERRA CENTRAL (RURAL DIST.),12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.262363615615925, 149.0862695852907
WATSON,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.22594422570177, 149.16667805035473
BRADDON,9 metres,STEEL ORDINARY,4.5,METAL HALIDE,-35.261164798825895, 149.1361229074895
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.2452991704576, 149.16062527003552
CITY,10.5 metres,,4.5,METAL HALIDE,-35.27677831581048, 149.1268468914482
CITY,9 metres,GALVANISED STEEL,3.5,METAL HALIDE,-35.27846561171254, 149.1307504279792
AINSLIE,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.25800761725377, 149.1521946510646
DICKSON,6.5 metres,STEEL ORDINARY,0.15,COMPACT FLUORESCENT,-35.25264885422199, 149.13465736294307
TURNER,4.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.26748750476702, 149.12728259332184
O'CONNOR,9 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.255121271168896, 149.1209471438885
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.25213251215641, 149.16181839654814
CAMPBELL,6.5 metres,STEEL ORDINARY,1.5,MERCURY VAPOUR,-35.29360201976183, 149.14906679537634
AINSLIE,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.270139177114395, 149.1485546376348
LYNEHAM,12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.23339559253536, 149.14522123081872
LYNEHAM,12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.23426843967764, 149.14611365957543
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.28245348450036, 149.15670691730404
WATSON,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.23094926250162, 149.1599239486617
O'CONNOR,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.26562767088313, 149.11568941841696
DICKSON,8.5 metres,STEEL ORDINARY,NONE,SODIUM VAPOUR HIGH PRESSURE,-35.25035726389101, 149.14270857435062
DOWNER,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24545178825453, 149.13488101478268
LYNEHAM,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.245632606867886, 149.127414934367
TURNER,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.26665166973274, 149.12830093035387
BRADDON,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.26245662564721, 149.135914118405
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.28653059332179, 149.15497990310294
REID,6.5 metres,WOODEN POLE,0.6,MERCURY VAPOUR,-35.283841589037, 149.14070850160553
CANBERRA CENTRAL (RURAL DIST.),12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.26115941398236, 149.08665161550473
CITY,4.5 metres,ALUMINIUM,0.6,METAL HALIDE,-35.27858648909955, 149.1302511586307
LYNEHAM,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.24789139605882, 149.13009115565842
AINSLIE,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.2679227365837, 149.1475127821582
CANBERRA CENTRAL (RURAL DIST.),12 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.2855328115687, 149.0928300483916
BRADDON,9 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.27099742257133, 149.13303115518787
BRADDON,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.27151008530478, 149.13184763468885
CANBERRA CENTRAL (RURAL DIST.),12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.2825886277688, 149.08796695961138
TURNER,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.27548289497052, 149.128028329362
BRADDON,3.5 metres,STEEL ORDINARY,NONE,COMPACT FLUORESCENT,-35.2692432758782, 149.13199945186997
CAMPBELL,9 metres,STEEL ORDINARY,3.0,SODIUM VAPOUR HIGH PRESSURE TW,-35.286938564255905, 149.1581682423462
CITY,4.5 metres,STEEL SPECIAL,NONE,METAL HALIDE,-35.28160838690234, 149.13555993860348
DICKSON,10 metres,WOODEN POLE,3.0,LIGHT EMITTING DIODE,-35.24898834928315, 149.14129546725377
CITY,12 metres,STEEL ORDINARY,3.7,METAL HALIDE,-35.28574884192417, 149.13473013129814
REID,10.5 metres,STEEL ORDINARY,3.7,MERCURY VAPOUR,-35.28903471449606, 149.14042379555266
CITY,10.5 metres,CONCRETE COLUMN,3.7,MERCURY VAPOUR,-35.28465170611054, 149.13322892116065
CITY,4.5 metres,ALUMINIUM,0.6,METAL HALIDE,-35.28008707352472, 149.1265383383875
BRADDON,9 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.272236738394604, 149.1343719640782
WATSON,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.2312079142427, 149.15835146704418
ACTON,6 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.2919203683925, 149.1176291970662
O'CONNOR,9.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.26112059835272, 149.11383826596102
BRADDON,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.27815362811836, 149.13508113493003
ACTON,6 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.29420610340547, 149.12035436157507
HACKETT,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.2529110684631, 149.16031715886345
ACTON,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.28797766131129, 149.12663904188634
DOWNER,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24755173168126, 149.1371940723052
LYNEHAM,9 metres,CONCRETE COLUMN,1.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.2522767832997, 149.1309857854196
CANBERRA CENTRAL (RURAL DIST.),12 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.28543196103482, 149.09102246877063
LYNEHAM,12 metres,STEEL ORDINARY,3.0,SODIUM VAPOUR HIGH PRESSURE,-35.22711486292992, 149.1440880847677
CITY,9 metres,GALVANISED STEEL,3.5,METAL HALIDE,-35.27710232608165, 149.12987923385492
O'CONNOR,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.26694048987942, 149.11417922318074
CANBERRA CENTRAL (RURAL DIST.),6.5 metres,STEEL SPECIAL,0.15,COMPACT FLUORESCENT,-35.28581057164737, 149.09228404757837
CANBERRA CENTRAL (RURAL DIST.),4.5 metres,STEEL SPECIAL,NONE,MERCURY VAPOUR,-35.27425949241234, 149.09692025847468
O'CONNOR,9.5 metres,WOODEN POLE,0.5,COMPACT FLUORESCENT,-35.25398610423932, 149.1244935832935
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.25189942202962, 149.16553599208623
CAMPBELL,10.5 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.30205782173998, 149.15469704058398
CITY,4.5 metres,STEEL ORDINARY,0.6,METAL HALIDE,-35.28234167149536, 149.13438174534176
CITY,10.5 metres,STEEL ORDINARY,3.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.280435392598044, 149.1362426495116
CAMPBELL,9 metres,STEEL ORDINARY,3.0,METAL HALIDE,-35.28914923691515, 149.1424785601885
CAMPBELL,9 metres,STEEL ORDINARY,3.0,METAL HALIDE,-35.29028219109659, 149.1440798574825
WATSON,3.5 metres,CONCRETE COLUMN,NONE,MERCURY VAPOUR,-35.23304253509692, 149.1536158927302
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.25668043563715, 149.16320868924507
CITY,4.5 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.27918966127288, 149.125951016266
CAMPBELL,9 metres,STEEL ORDINARY,3.0,MERCURY VAPOUR,-35.29201614961667, 149.14768377241117
DOWNER,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24188228158252, 149.14521870850078
CITY,10.5 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.27620751999708, 149.1324861546532
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.245529575750744, 149.1596670713133
CITY,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.28070202472412, 149.13541286174424
DOWNER,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24768847903791, 149.14099323202117
HACKETT,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.25301849686232, 149.16520561725022
O'CONNOR,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.26265960316561, 149.11079228522746
LYNEHAM,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.25518295978316, 149.13160623655745
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.2486066866262, 149.1631329231753
AINSLIE,6.5 metres,CONCRETE COLUMN,1.5,COMPACT FLUORESCENT,-35.26698629831848, 149.1419325912796
AINSLIE,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.27297612839693, 149.14533283679947
LYNEHAM,12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.24308340833738, 149.12117258100244
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.286079084309186, 149.1583150031979
DICKSON,10.5 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE,-35.24939902798181, 149.1342137881083
BRADDON,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.27216891580147, 149.13607224134222
DOWNER,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24541281134501, 149.13877830916638
CANBERRA CENTRAL (RURAL DIST.),12 metres,STEEL ORDINARY,4.5,HIGH PRESSURE SODIUM,-35.28486946244254, 149.0957958289564
REID,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.28456999259459, 149.14173691372145
CANBERRA CENTRAL (RURAL DIST.),6.5 metres,STEEL SPECIAL,0.15,COMPACT FLUORESCENT,-35.2830373778941, 149.08832513829347
CITY,11 metres,STEEL ORDINARY,3.0,METAL HALIDE,-35.27740675442693, 149.12634679343637
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.24599739916667, 149.16170696867792
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.25296208644956, 149.16698528037742
O'CONNOR,3.5 metres,STEEL ORDINARY,NONE,COMPACT FLUORESCENT,-35.26205809362897, 149.1286685702792
O'CONNOR,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.26314778236219, 149.1261757368619
CITY,10.5 metres,ALUMINIUM,4.5,MERCURY VAPOUR,-35.27879569952315, 149.12904700330282
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.28682411515505, 149.15046972863914
CITY,10.5 metres,STEEL ORDINARY,4.5,METAL HALIDE,-35.27624415530612, 149.12437676412085
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.25431999599168, 149.16063422808372
CAMPBELL,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.28975254157804, 149.15465108312875
DICKSON,6.5 metres,WOODEN POLE,0.6,METAL HALIDE,-35.252603657652465, 149.1422315493772
CANBERRA CENTRAL (RURAL DIST.),4 metres,STEEL SPECIAL,NONE,METAL HALIDE,-35.27918959891636, 149.13190794879696
CITY,4.5 metres,STEEL SPECIAL,NONE,METAL HALIDE,-35.28201257462623, 149.13559358227226
CAMPBELL,9 metres,STEEL ORDINARY,3.0,METAL HALIDE,-35.29071319827786, 149.14478747873693
TURNER,6.5 metres,STEEL ORDINARY,0.15,COMPACT FLUORESCENT,-35.26949732183003, 149.12574651149126
CANBERRA CENTRAL (RURAL DIST.),6.5 metres,STEEL ORDINARY,1.5,SODIUM VAPOUR HIGH PRESSURE,-35.28347914317514, 149.0886872281526
O'CONNOR,6.5 metres,STEEL ORDINARY,0.15,COMPACT FLUORESCENT,-35.251921255306655, 149.1073641782903
AINSLIE,6.5 metres,CONCRETE COLUMN,0.6,COMPACT FLUORESCENT,-35.2653106436999, 149.14180999658768
ACTON,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.26806872547866, 149.1124043099884
CITY,10.5 metres,CONCRETE COLUMN,3.7,METAL HALIDE,-35.28385221048286, 149.12650060181744
AINSLIE,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.25936307611343, 149.14978278327746
TURNER,10.5 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.27318770783611, 149.12185462520614
LYNEHAM,6 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.24538063479861, 149.13098583740145
BRADDON,6.5 metres,WOODEN POLE,0.6,MERCURY LOW PRESURE FLUORESCEN,-35.27210416867953, 149.14053466118887
CITY,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.28280199857198, 149.12344632422617
O'CONNOR,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.26166195725311, 149.11733772755153
WATSON,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.2325186152484, 149.15969784729248
CANBERRA CENTRAL (RURAL DIST.),10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.26029844678075, 149.1051332484956
WATSON,3.5 metres,CONCRETE COLUMN,NONE,MERCURY VAPOUR,-35.23999392162678, 149.15290322873796
AINSLIE,9 metres,STEEL ORDINARY,3.0,SODIUM VAPOUR HIGH PRESSURE,-35.27460638910279, 149.14478974266288
RUSSELL,10.5 metres,STEEL ORDINARY,3.7,METAL HALIDE,-35.30008060781366, 149.15080292892156
ACTON,10 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.28850573172635, 149.1268141112341
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.29046834302897, 149.14909532076464
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.25218560501738, 149.1620173854008
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.29229350618306, 149.15169284556836
ACTON,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.26597554304258, 149.1108541584073
CITY,,,NONE,METAL HALIDE,-35.28223398618638, 149.13481658522724
CITY,10.5 metres,STEEL ORDINARY,3.7,METAL HALIDE,-35.28215720569349, 149.12741134142354
AINSLIE,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.25708143523389, 149.14043814398352
CAMPBELL,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.28628708256537, 149.1474880759299
AINSLIE,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.26280301443975, 149.14756203344842
DICKSON,12 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.25808072883064, 149.13780068164613
HACKETT,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.24961448800969, 149.165274327859
AINSLIE,6.5 metres,STEEL ORDINARY,1.5,SODIUM VAPOUR HIGH PRESSURE,-35.2618095341191, 149.14787678023316
LYNEHAM,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.2480726015775, 149.1226877500795
CAMPBELL,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE TW,-35.2873915146542, 149.16585654633457
LYNEHAM,10.5 metres,STEEL ORDINARY,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.242654560255964, 149.126247472961
AINSLIE,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.25288671930064, 149.15706108565672
WATSON,5 metres,STEEL SPECIAL,NONE,COMPACT FLUORESCENT,-35.238806681967816, 149.1539360028293
DICKSON,6.5 metres,STEEL ORDINARY,3.0,HIGH PRESSURE SODIUM,-35.25061167004385, 149.15556159283847
BRADDON,3.5 metres,STEEL ORDINARY,NONE,COMPACT FLUORESCENT,-35.27837477251765, 149.13798500766637
O'CONNOR,6.5 metres,WOODEN POLE,0.6,MERCURY LOW PRESURE FLUORESCEN,-35.42457414221372, 149.07228396325246
CAMPBELL,3.5 metres,CONCRETE COLUMN,NONE,METAL HALIDE,-35.28726846513955, 149.14534179757038
O'CONNOR,6.5 metres,WOODEN POLE,0.6,COMPACT FLUORESCENT,-35.25457342636248, 149.11901895221476
CITY,,,NONE,,-35.27856988704257, 149.12964215966915
O'CONNOR,6.5 metres,WOODEN POLE,,COMPACT FLUORESCENT,-35.26336997172189, 149.11446207195004
CANBERRA CENTRAL (RURAL DIST.),12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.28478642144637, 149.1026483569088
WATSON,12 metres,STEEL ORDINARY,4.5,METAL HALIDE,-35.2269257207549, 149.15831200672565
TURNER,10 metres,WOODEN POLE,3.0,SODIUM VAPOUR HIGH PRESSURE TW,-35.27202729142821, 149.11700262234956
LYNEHAM,6.5 metres,STEEL ORDINARY,1.5,COMPACT FLUORESCENT,-35.24276921095643, 149.12897412897348
LYNEHAM,10.5 metres,STEEL ORDINARY,4.3,SODIUM VAPOUR HIGH PRESSURE TW,-35.24829570997806, 149.13367004002328
ACTON,8 metres,STEEL ORDINARY,NONE,METAL HALIDE,-35.28727383247733, 149.12606862492186
LYNEHAM,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.25681239624665, 149.13134308369868
LYNEHAM,6.5 metres,STEEL ORDINARY,1.5,METAL HALIDE,-35.24078965145743, 149.12049624009927
O'CONNOR,10.5 metres,CONCRETE COLUMN,3.7,SODIUM VAPOUR HIGH PRESSURE,-35.25908541489114, 149.1116271882412
BRADDON,9 metres,STEEL ORDINARY,3.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.27332786829196, 149.13304119776157
BRADDON,9 metres,STEEL ORDINARY,3.0,SODIUM VAPOUR HIGH PRESSURE,-35.27299343842969, 149.14179482525938
HACKETT,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.25068725984992, 149.16387891621994
CITY,10.5 metres,CONCRETE COLUMN,4.3,MERCURY VAPOUR,-35.27910186595934, 149.12926191259115
TURNER,3.5 metres,STEEL ORDINARY,NONE,COMPACT FLUORESCENT,-35.26295777535234, 149.12715594416653
CITY,4.5 metres,STEEL SPECIAL,NONE,LIGHT EMITTING DIODE,-35.28154445612636, 149.1357098691372
O'CONNOR,3.5 metres,CONCRETE COLUMN,NONE,COMPACT FLUORESCENT,-35.26681579057782, 149.11495633324904
DICKSON,10.5 metres,CONCRETE COLUMN,4.3,HIGH PRESSURE SODIUM,-35.24839754154153, 149.13452865857386
LYNEHAM,12 metres,STEEL ORDINARY,4.5,SODIUM VAPOUR HIGH PRESSURE TW,-35.24338617686183, 149.11753149414758
